rpe = 0.103481413507
stamp_est0        stamp_est1        stamp_gt0         stamp_gt1         trans_error  rot_error
1305031124.005600 1305031115.515600 1305031124.147446 1305031114.979280 0.156675 0.129008
1305031127.415400 1305031112.085800 1305031127.279465 1305031112.611261 0.086116 0.094813
1305031119.815600 1305031125.485500 1305031120.379437 1305031125.711443 0.122326 0.023039
1305031124.465500 1305031125.555500 1305031124.147446 1305031125.711443 0.063380 0.110627
1305031112.705700 1305031120.305600 1305031112.611261 1305031120.379437 0.170992 0.047374
1305031128.305500 1305031112.155700 1305031128.179350 1305031112.611261 0.057329 0.114412
1305031119.705600 1305031111.185700 1305031120.379437 1305031110.979345 0.040903 0.095392
1305031112.295700 1305031115.795700 1305031112.611261 1305031116.143441 0.082968 0.218132
1305031127.645700 1305031125.875500 1305031127.647358 1305031125.711443 0.066861 0.016773
1305031125.475600 1305031112.725700 1305031125.711443 1305031112.611261 0.163321 0.058785
1305031126.775500 1305031111.095700 1305031126.779379 1305031110.979345 0.082731 0.037447
1305031115.595700 1305031108.585800 1305031116.143441 1305031108.475471 0.309982 0.313594
1305031126.695500 1305031108.725800 1305031126.779379 1305031108.876515 0.116558 0.027639
1305031123.075600 1305031126.295500 1305031123.382255 1305031126.411465 0.035977 0.057426
1305031116.315600 1305031126.725500 1305031116.411333 1305031126.779379 0.095027 0.017587
1305031126.455500 1305031110.545700 1305031126.411465 1305031110.979345 0.061957 0.069849
1305031115.845700 1305031107.575800 1305031116.143441 1305031108.043418 0.073709 0.124204
1305031107.525800 1305031112.235800 1305031108.043418 1305031112.611261 0.076759 0.138083
1305031107.905700 1305031123.435600 1305031108.043418 1305031123.382255 0.093511 0.039221
1305031120.815600 1305031111.615700 1305031120.379437 1305031110.979345 0.157509 0.176457
1305031111.415700 1305031123.105600 1305031110.979345 1305031123.382255 0.060848 0.119073
1305031108.005800 1305031122.875600 1305031108.043418 1305031123.382255 0.090313 0.094822
1305031128.625500 1305031116.065700 1305031128.179350 1305031116.143441 0.052195 0.017004
1305031108.195800 1305031128.635500 1305031108.143334 1305031128.179350 0.083360 0.037511
1305031121.695600 1305031117.325600 1305031121.683200 1305031116.912044 0.164211 0.224398
1305031127.085500 1305031113.995700 1305031127.279465 1305031114.711306 0.135627 0.158030
1305031123.555600 1305031109.575700 1305031123.711323 1305031109.311329 0.063095 0.069508
1305031107.365800 1305031110.915800 1305031108.043418 1305031110.979345 0.074709 0.070449
1305031126.895500 1305031120.475600 1305031126.779379 1305031120.379437 0.034157 0.042056
1305031116.528100 1305031114.555700 1305031116.411333 1305031114.711306 0.186514 0.033251
1305031108.405700 1305031122.075600 1305031108.475471 1305031121.982926 0.101757 0.023936
1305031126.035800 1305031108.385800 1305031126.079356 1305031108.475471 0.086133 0.051947
1305031113.275700 1305031120.255700 1305031112.611261 1305031120.379437 0.098578 0.092853
1305031115.995700 1305031125.015500 1305031116.143441 1305031125.711443 0.072255 0.075308
1305031119.805600 1305031123.575500 1305031120.379437 1305031123.711323 0.010758 0.005340
1305031125.415600 1305031121.075600 1305031125.711443 1305031121.683200 0.152754 0.025655
1305031121.965600 1305031121.105600 1305031121.982926 1305031121.683200 0.186271 0.030279
1305031126.005500 1305031109.295700 1305031126.079356 1305031109.311329 0.141993 0.012239
1305031112.956500 1305031115.755600 1305031112.611261 1305031116.143441 0.209521 0.250242
1305031123.515500 1305031112.365700 1305031123.382255 1305031112.611261 0.098293 0.110705
1305031110.345700 1305031115.565700 1305031110.979345 1305031116.143441 0.216998 0.436542
1305031126.945500 1305031120.135600 1305031126.779379 1305031120.379437 0.057316 0.031113
1305031117.175600 1305031107.635800 1305031116.912044 1305031108.043418 0.091076 0.184874
1305031124.705500 1305031119.865600 1305031124.147446 1305031120.379437 0.172448 0.150285
1305031111.155900 1305031117.575700 1305031110.979345 1305031116.912044 0.051625 0.270596
1305031121.315600 1305031123.465600 1305031121.683200 1305031123.382255 0.058010 0.051115
1305031108.205800 1305031108.975800 1305031108.143334 1305031108.876515 0.072343 0.061371
1305031127.045500 1305031119.935600 1305031127.279465 1305031120.379437 0.030572 0.031016
1305031112.586000 1305031111.476000 1305031112.611261 1305031110.979345 0.056511 0.088793
1305031114.625700 1305031121.715600 1305031114.711306 1305031121.683200 0.127530 0.022590
1305031123.465600 1305031113.235700 1305031123.382255 1305031112.611261 0.093336 0.081351
1305031117.225700 1305031123.145600 1305031116.912044 1305031123.382255 0.075458 0.177028
1305031120.195600 1305031116.715700 1305031120.379437 1305031116.679281 0.129703 0.054491
1305031128.315500 1305031126.895500 1305031128.179350 1305031126.779379 0.029490 0.025698
1305031127.605500 1305031112.445700 1305031127.647358 1305031112.611261 0.082326 0.078640
1305031116.405700 1305031120.895600 1305031116.411333 1305031120.379437 0.155099 0.116855
1305031122.775600 1305031115.415700 1305031123.382255 1305031114.979280 0.155302 0.214379
1305031123.525500 1305031113.295800 1305031123.382255 1305031112.611261 0.108891 0.094619
1305031123.795500 1305031111.915700 1305031123.711323 1305031112.611261 0.151403 0.142939
1305031113.295800 1305031116.705700 1305031112.611261 1305031116.679281 0.086114 0.106247
1305031113.055700 1305031115.095800 1305031112.611261 1305031114.979280 0.161231 0.059077
1305031122.875600 1305031123.575500 1305031123.382255 1305031123.711323 0.148818 0.075082
1305031125.685500 1305031121.885600 1305031125.711443 1305031121.982926 0.028454 0.006254
1305031124.665600 1305031110.855700 1305031124.147446 1305031110.979345 0.143157 0.152450
1305031128.645500 1305031128.265500 1305031128.179350 1305031128.179350 0.008647 0.016376
1305031117.215700 1305031123.265500 1305031116.912044 1305031123.382255 0.061139 0.187941
1305031112.235800 1305031109.115700 1305031112.611261 1305031109.111282 0.136863 0.115208
1305031116.185700 1305031117.575700 1305031116.143441 1305031116.912044 0.190140 0.256481
1305031110.805700 1305031110.045700 1305031110.979345 1305031109.311329 0.116247 0.212027
1305031124.725500 1305031109.465800 1305031124.147446 1305031109.311329 0.139706 0.165414
1305031116.225700 1305031125.235600 1305031116.143441 1305031125.711443 0.103397 0.097649
1305031107.775800 1305031110.255700 1305031108.043418 1305031110.979345 0.071512 0.197226
1305031124.105500 1305031125.985500 1305031124.147446 1305031126.079356 0.168071 0.018784
1305031122.335600 1305031126.325500 1305031121.982926 1305031126.411465 0.046540 0.094890
1305031124.205500 1305031125.255500 1305031124.147446 1305031125.711443 0.078616 0.063469
1305031109.175700 1305031115.675700 1305031109.111282 1305031116.143441 0.232057 0.218502
1305031119.965600 1305031108.475800 1305031120.379437 1305031108.475471 0.137856 0.011090
1305031121.165600 1305031113.975700 1305031121.683200 1305031114.711306 0.172012 0.196525
1305031108.105700 1305031114.385600 1305031108.111378 1305031114.711306 0.074200 0.072751
1305031110.505700 1305031124.465500 1305031110.979345 1305031124.147446 0.027525 0.131155
1305031119.755600 1305031127.855500 1305031120.379437 1305031127.647358 0.023321 0.026651
1305031124.105500 1305031109.005700 1305031124.147446 1305031109.111282 0.180042 0.024759
1305031112.545900 1305031124.745500 1305031112.611261 1305031124.147446 0.163352 0.175228
1305031125.545500 1305031114.925700 1305031125.711443 1305031114.979280 0.135639 0.025429
1305031123.525500 1305031114.935700 1305031123.382255 1305031114.979280 0.149670 0.044825
1305031113.985700 1305031125.605700 1305031114.711306 1305031125.711443 0.161144 0.161310
1305031126.525500 1305031113.295800 1305031126.411465 1305031112.611261 0.069843 0.069654
1305031125.065500 1305031110.335800 1305031125.711443 1305031110.979345 0.087264 0.197852
1305031124.565500 1305031114.525700 1305031124.147446 1305031114.711306 0.090040 0.107404
1305031125.855500 1305031119.825600 1305031125.711443 1305031120.379437 0.091824 0.012783
1305031119.655600 1305031113.145700 1305031120.379437 1305031112.611261 0.065231 0.117371
1305031121.585600 1305031116.395700 1305031121.683200 1305031116.411333 0.127349 0.036580
1305031119.765700 1305031127.085500 1305031120.379437 1305031127.279465 0.028924 0.052321
1305031122.175600 1305031119.945600 1305031121.982926 1305031120.379437 0.135186 0.040594
1305031117.045700 1305031122.205600 1305031116.912044 1305031121.982926 0.059982 0.107403
1305031109.775800 1305031122.535600 1305031109.311329 1305031121.982926 0.116623 0.059340
1305031121.245600 1305031111.275700 1305031121.683200 1305031110.979345 0.052148 0.106012
1305031126.755600 1305031124.575500 1305031126.779379 1305031124.147446 0.099365 0.127513
1305031115.555700 1305031113.245700 1305031114.979280 1305031112.611261 0.159866 0.195213
1305031125.265500 1305031125.475600 1305031125.711443 1305031125.711443 0.049691 0.050361
1305031125.425500 1305031109.095800 1305031125.711443 1305031109.111282 0.150597 0.025799
1305031116.665700 1305031123.565600 1305031116.679281 1305031123.711323 0.120391 0.023314
1305031109.295700 1305031128.065500 1305031109.311329 1305031128.179350 0.127196 0.006487
1305031124.545500 1305031116.295700 1305031124.147446 1305031116.411333 0.104892 0.123582
1305031125.785500 1305031115.685700 1305031125.711443 1305031116.143441 0.179691 0.229227
1305031117.515600 1305031115.365700 1305031116.912044 1305031114.979280 0.149840 0.323970
1305031119.796200 1305031112.956500 1305031120.379437 1305031112.611261 0.129210 0.093185
1305031115.505700 1305031126.615500 1305031114.979280 1305031126.779379 0.139074 0.169074
1305031128.565500 1305031117.055700 1305031128.179350 1305031116.912044 0.036714 0.126241
1305031119.905600 1305031108.095800 1305031120.379437 1305031108.111378 0.096902 0.019356
1305031110.855700 1305031116.495700 1305031110.979345 1305031116.411333 0.211878 0.013811
1305031120.855600 1305031123.455500 1305031120.379437 1305031123.382255 0.177123 0.138723
1305031123.525500 1305031117.455600 1305031123.382255 1305031116.912044 0.103134 0.247952
1305031114.895700 1305031117.055700 1305031114.979280 1305031116.912044 0.115872 0.138347
1305031108.275800 1305031116.165700 1305031108.143334 1305031116.143441 0.042305 0.012198
1305031122.455500 1305031112.095800 1305031121.982926 1305031112.611261 0.083792 0.048748
1305031107.435800 1305031112.015700 1305031108.043418 1305031112.611261 0.092785 0.100164
1305031121.625600 1305031120.995600 1305031121.683200 1305031120.379437 0.071908 0.097027
1305031119.895700 1305031128.155500 1305031120.379437 1305031128.179350 0.046918 0.012070
1305031123.725500 1305031117.595600 1305031123.711323 1305031116.912044 0.116192 0.231645
1305031114.235700 1305031116.305700 1305031114.711306 1305031116.411333 0.077721 0.142457
1305031115.465600 1305031112.855900 1305031114.979280 1305031112.611261 0.043082 0.068217
1305031125.675600 1305031126.995500 1305031125.711443 1305031126.779379 0.134515 0.013767
1305031128.255500 1305031114.635700 1305031128.179350 1305031114.711306 0.107207 0.019350
1305031113.105700 1305031123.355500 1305031112.611261 1305031123.382255 0.096887 0.059086
1305031123.775500 1305031112.945700 1305031123.711323 1305031112.611261 0.153220 0.054661
1305031113.215900 1305031114.665800 1305031112.611261 1305031114.711306 0.133921 0.088787
1305031124.145600 1305031115.055700 1305031124.147446 1305031114.979280 0.113473 0.018881
1305031124.265500 1305031126.955600 1305031124.147446 1305031126.779379 0.014413 0.049306
1305031108.215800 1305031128.315500 1305031108.143334 1305031128.179350 0.089738 0.033696
1305031116.035600 1305031121.035600 1305031116.143441 1305031121.683200 0.118563 0.072541
1305031108.665700 1305031108.465800 1305031108.475471 1305031108.475471 0.076914 0.063062
1305031121.105600 1305031123.215500 1305031121.683200 1305031123.382255 0.090024 0.056256
1305031114.415700 1305031111.935700 1305031114.711306 1305031112.611261 0.108336 0.222700
1305031114.225700 1305031125.065500 1305031114.711306 1305031125.711443 0.048848 0.182813
1305031115.285700 1305031125.045500 1305031114.979280 1305031125.711443 0.058968 0.121544
1305031122.565600 1305031120.735600 1305031121.982926 1305031120.379437 0.164045 0.176785
1305031127.445500 1305031109.095800 1305031127.279465 1305031109.111282 0.136373 0.019405
1305031117.536100 1305031125.945700 1305031116.912044 1305031126.079356 0.127791 0.238906
1305031115.125700 1305031111.595700 1305031114.979280 1305031110.979345 0.183225 0.123415
1305031110.685700 1305031110.305700 1305031110.979345 1305031110.979345 0.127567 0.132974
1305031108.705700 1305031114.585700 1305031108.876515 1305031114.711306 0.185874 0.056999
1305031126.455500 1305031123.395600 1305031126.411465 1305031123.382255 0.047674 0.012371
1305031110.915800 1305031127.355500 1305031110.979345 1305031127.279465 0.112893 0.012860
1305031109.385700 1305031122.475600 1305031109.311329 1305031121.982926 0.087669 0.081154
1305031128.605500 1305031107.385800 1305031128.179350 1305031108.043418 0.091926 0.066266
1305031108.045800 1305031107.615800 1305031108.043418 1305031108.043418 0.046959 0.041620
1305031117.055700 1305031114.625700 1305031116.912044 1305031114.711306 0.075062 0.151180
1305031128.435500 1305031124.205500 1305031128.179350 1305031124.147446 0.040047 0.008779
1305031122.945600 1305031128.405500 1305031123.382255 1305031128.179350 0.105620 0.079137
1305031125.885500 1305031107.535800 1305031125.711443 1305031108.043418 0.092130 0.023018
1305031109.095800 1305031116.975600 1305031109.111282 1305031116.912044 0.107000 0.075409
1305031110.035700 1305031116.795700 1305031109.311329 1305031116.912044 0.314214 0.247442
1305031122.245600 1305031120.305600 1305031121.982926 1305031120.379437 0.104688 0.060962
1305031116.215700 1305031120.345600 1305031116.143441 1305031120.379437 0.130487 0.043330
1305031120.865600 1305031108.775800 1305031120.379437 1305031108.876515 0.163743 0.127068
1305031128.015400 1305031121.375600 1305031128.179350 1305031121.683200 0.034916 0.037734
1305031115.845700 1305031116.015600 1305031116.143441 1305031116.143441 0.074515 0.081685
1305031112.695700 1305031124.205500 1305031112.611261 1305031124.147446 0.155526 0.068971
1305031107.835800 1305031110.465800 1305031108.043418 1305031110.979345 0.027628 0.132054
1305031117.125700 1305031114.425700 1305031116.912044 1305031114.711306 0.028707 0.233643
1305031127.485500 1305031112.835700 1305031127.647358 1305031112.611261 0.142843 0.069191
1305031107.465800 1305031123.725500 1305031108.043418 1305031123.711323 0.126507 0.052146
1305031128.635500 1305031115.935600 1305031128.179350 1305031116.143441 0.034532 0.094225
1305031113.235700 1305031110.345700 1305031112.611261 1305031110.979345 0.057602 0.215234
1305031108.615700 1305031109.265700 1305031108.475471 1305031109.311329 0.017813 0.051563
1305031123.035600 1305031109.105700 1305031123.382255 1305031109.111282 0.144988 0.085836
1305031125.165600 1305031107.875700 1305031125.711443 1305031108.043418 0.073220 0.038275
