rpe = 0.118329433997
stamp_est0 	  stamp_est1 	    stamp_gt0 	      stamp_gt1 	trans_error rot_error
1305031103.035800 1305031111.815700 1305031103.143318 1305031112.411442 0.284517 0.170182
1305031101.615800 1305031111.985700 1305031102.175304 1305031112.411442 0.211628 0.205562
1305031113.315700 1305031117.005700 1305031113.443266 1305031116.779298 0.184809 0.229514
1305031124.775500 1305031115.425700 1305031124.211396 1305031115.111230 0.240592 0.223109
1305031122.095600 1305031122.325500 1305031121.914931 1305031122.314289 0.037194 0.032960
1305031103.015900 1305031122.275900 1305031103.143318 1305031122.314289 0.055908 0.031208
1305031110.655700 1305031114.705700 1305031110.679606 1305031114.644136 0.009465 0.022910
1305031101.435800 1305031120.995600 1305031102.175304 1305031120.415445 0.200531 0.102200
1305031109.375700 1305031109.075700 1305031109.275308 1305031109.275308 0.113614 0.104906
1305031116.705700 1305031121.175600 1305031116.779298 1305031121.583204 0.133208 0.053478
1305031115.865700 1305031123.195500 1305031116.080030 1305031123.311327 0.102278 0.083318
1305031123.015500 1305031121.325600 1305031123.311327 1305031121.583204 0.173780 0.063418
1305031111.275700 1305031106.305700 1305031111.179326 1305031106.143355 0.063225 0.059767
1305031108.005800 1305031104.545800 1305031108.011320 1305031104.611336 0.023841 0.019478
1305031120.475600 1305031113.545700 1305031120.415445 1305031113.443266 0.037706 0.071679
1305031101.985900 1305031102.825800 1305031102.175304 1305031103.143318 0.042550 0.025485
1305031124.495500 1305031120.975700 1305031124.211396 1305031120.415445 0.082855 0.040835
1305031110.255700 1305031114.175700 1305031110.679606 1305031114.043301 0.186088 0.183278
1305031108.705700 1305031107.965800 1305031108.711411 1305031108.011320 0.011509 0.019253
1305031107.145800 1305031114.425700 1305031107.575454 1305031114.343331 0.105251 0.141989
1305031122.495600 1305031120.235600 1305031122.314289 1305031120.415445 0.016303 0.063264
1305031103.315800 1305031117.485700 1305031103.143318 1305031118.179323 0.217099 0.057759
1305031103.605800 1305031112.395800 1305031103.143318 1305031112.411442 0.014498 0.067807
1305031123.225600 1305031120.345600 1305031123.311327 1305031120.415445 0.072106 0.029426
1305031102.365900 1305031111.105700 1305031102.175304 1305031111.179326 0.086982 0.037521
1305031124.635600 1305031114.955700 1305031124.211396 1305031115.111230 0.145952 0.107008
1305031109.335800 1305031109.325700 1305031109.275308 1305031109.275308 0.004406 0.006222
1305031111.715700 1305031102.605900 1305031111.179326 1305031102.175304 0.274834 0.222235
1305031120.305600 1305031122.805600 1305031120.415445 1305031122.314289 0.116104 0.089069
1305031116.585700 1305031102.625800 1305031116.443369 1305031102.175304 0.177512 0.092572
1305031109.565700 1305031119.435600 1305031109.275308 1305031119.547382 0.125966 0.092723
1305031104.225800 1305031115.885700 1305031104.611336 1305031116.080030 0.164909 0.087653
1305031122.555500 1305031123.645600 1305031122.314289 1305031123.683753 0.084271 0.069148
1305031118.145700 1305031117.095700 1305031118.179323 1305031116.779298 0.190855 0.243969
1305031101.815900 1305031101.705900 1305031102.175304 1305031102.175304 0.017922 0.006296
1305031106.325800 1305031120.125600 1305031106.143355 1305031119.879214 0.066118 0.035016
1305031112.765700 1305031102.505800 1305031112.743245 1305031102.175304 0.134076 0.079168
1305031101.765900 1305031109.005700 1305031102.175304 1305031109.275308 0.159195 0.026786
1305031115.615700 1305031118.305600 1305031116.080030 1305031118.179323 0.230088 0.243404
1305031116.205600 1305031104.055800 1305031116.080030 1305031104.611336 0.203794 0.151837
1305031102.465800 1305031111.715700 1305031102.175304 1305031111.179326 0.252882 0.224884
1305031120.195600 1305031116.995700 1305031120.415445 1305031116.779298 0.088209 0.194810
1305031106.345800 1305031105.485800 1305031106.511129 1305031106.143355 0.281849 0.111125
1305031124.145600 1305031110.175700 1305031124.211396 1305031110.679606 0.157589 0.155758
1305031106.885800 1305031120.605600 1305031106.511129 1305031120.415445 0.167204 0.081632
1305031108.255800 1305031114.385600 1305031108.211475 1305031114.343331 0.023747 0.025812
1305031113.935700 1305031120.725600 1305031114.043301 1305031120.415445 0.095180 0.107792
1305031111.735700 1305031105.585800 1305031111.179326 1305031106.143355 0.312242 0.245304
1305031120.385600 1305031110.045700 1305031120.415445 1305031110.679606 0.214758 0.183720
1305031102.345800 1305031104.975900 1305031102.175304 1305031104.775327 0.073692 0.113539
1305031124.905700 1305031125.045500 1305031124.211396 1305031124.211396 0.053151 0.014585
1305031103.035800 1305031107.625800 1305031103.143318 1305031107.575454 0.034299 0.015350
1305031110.675700 1305031116.055700 1305031110.679606 1305031116.080030 0.028161 0.019615
1305031117.565600 1305031108.225700 1305031118.179323 1305031108.211475 0.203604 0.024507
1305031117.695700 1305031122.765600 1305031118.179323 1305031122.314289 0.014362 0.066215
1305031124.325500 1305031111.656500 1305031124.211396 1305031111.179326 0.176166 0.143912
1305031124.825500 1305031110.295800 1305031124.211396 1305031110.679606 0.258348 0.230222
1305031120.475600 1305031116.145700 1305031120.415445 1305031116.080030 0.018117 0.085586
1305031106.785800 1305031122.065600 1305031106.511129 1305031121.914931 0.116246 0.071032
1305031113.045800 1305031103.505800 1305031113.079251 1305031103.143318 0.041970 0.070214
1305031116.495700 1305031105.345800 1305031116.443369 1305031104.775327 0.138293 0.133621
1305031117.935600 1305031113.245700 1305031118.179323 1305031113.079251 0.091232 0.037566
1305031105.165800 1305031116.595700 1305031104.775327 1305031116.443369 0.058148 0.054466
1305031111.495700 1305031103.815900 1305031111.179326 1305031103.143318 0.130477 0.118166
1305031120.185600 1305031113.825700 1305031120.415445 1305031114.043301 0.128540 0.039055
1305031117.365700 1305031118.595700 1305031116.779298 1305031118.511255 0.209993 0.304326
1305031103.055800 1305031123.125500 1305031103.143318 1305031123.311327 0.072944 0.051782
1305031111.505700 1305031122.385500 1305031111.179326 1305031122.314289 0.118299 0.097075
1305031111.885700 1305031117.155600 1305031112.411442 1305031116.779298 0.051983 0.192196
1305031107.245800 1305031101.785800 1305031107.575454 1305031102.175304 0.198960 0.181950
1305031108.745800 1305031115.655600 1305031108.711411 1305031116.080030 0.210100 0.230342
1305031109.965800 1305031109.545800 1305031109.275308 1305031109.275308 0.172796 0.088468
1305031108.945800 1305031110.445700 1305031108.711411 1305031110.679606 0.062924 0.053623
1305031105.935800 1305031124.095500 1305031106.143355 1305031124.211396 0.082082 0.090133
1305031113.495700 1305031114.125700 1305031113.443266 1305031114.043301 0.012741 0.032629
1305031112.515700 1305031109.835800 1305031112.411442 1305031109.275308 0.254986 0.151892
1305031113.955700 1305031102.126000 1305031114.043301 1305031102.175304 0.043676 0.025745
1305031107.945800 1305031109.015700 1305031108.011320 1305031109.275308 0.121735 0.071728
1305031107.545700 1305031109.805700 1305031107.575454 1305031109.275308 0.197411 0.127021
1305031124.795500 1305031110.305700 1305031124.211396 1305031110.679606 0.245555 0.225069
1305031118.655600 1305031121.635600 1305031118.511255 1305031121.583204 0.032006 0.025201
1305031113.335700 1305031121.926000 1305031113.443266 1305031121.914931 0.069660 0.040261
1305031113.565700 1305031121.755600 1305031113.443266 1305031121.914931 0.060153 0.060701
1305031113.975700 1305031117.215700 1305031114.043301 1305031116.779298 0.235891 0.299933
1305031111.315700 1305031109.995700 1305031111.179326 1305031110.679606 0.194029 0.156955
1305031106.985800 1305031117.805600 1305031106.511129 1305031118.179323 0.221816 0.094878
1305031119.945600 1305031104.105800 1305031119.879214 1305031104.611336 0.152267 0.102972
1305031109.475800 1305031108.365800 1305031109.275308 1305031108.443610 0.048016 0.103780
1305031113.865700 1305031108.675700 1305031114.043301 1305031108.711411 0.111234 0.054251
1305031105.805800 1305031117.385600 1305031106.143355 1305031116.779298 0.268619 0.264667
1305031107.805700 1305031120.635600 1305031108.011320 1305031120.415445 0.063105 0.096671
1305031120.905700 1305031110.505700 1305031120.415445 1305031110.679606 0.150721 0.107589
1305031118.375600 1305031106.785800 1305031118.511255 1305031106.511129 0.113217 0.088853
1305031116.555700 1305031120.145600 1305031116.443369 1305031119.879214 0.051585 0.051069
1305031107.855800 1305031121.775600 1305031108.011320 1305031121.914931 0.039597 0.055146
1305031101.685800 1305031110.565700 1305031102.175304 1305031110.679606 0.130895 0.070769
1305031117.565600 1305031113.645700 1305031118.179323 1305031113.443266 0.219469 0.067068
1305031120.785700 1305031118.385700 1305031120.415445 1305031118.511255 0.119846 0.119436
1305031112.795700 1305031116.335600 1305031112.743245 1305031116.443369 0.012932 0.037572
1305031114.585700 1305031120.055600 1305031114.644136 1305031119.879214 0.045845 0.050462
1305031121.095600 1305031119.365600 1305031121.583204 1305031119.547382 0.215905 0.027062
1305031115.635600 1305031108.425800 1305031116.080030 1305031108.443610 0.216246 0.224895
1305031102.515900 1305031116.335600 1305031102.175304 1305031116.443369 0.120355 0.079618
1305031112.495800 1305031123.005600 1305031112.411442 1305031123.311327 0.105449 0.066867
1305031114.105700 1305031109.705700 1305031114.043301 1305031109.275308 0.163834 0.088331
1305031105.155800 1305031108.955800 1305031104.775327 1305031108.711411 0.067563 0.060717
1305031113.375700 1305031103.115800 1305031113.443266 1305031103.143318 0.051761 0.018756
1305031123.985600 1305031113.465700 1305031124.211396 1305031113.443266 0.049114 0.075727
1305031115.845700 1305031122.355600 1305031116.080030 1305031122.314289 0.125032 0.099713
1305031108.355800 1305031106.245800 1305031108.443610 1305031106.143355 0.052569 0.064413
1305031101.935900 1305031118.765600 1305031102.175304 1305031118.879208 0.112755 0.075209
1305031120.505600 1305031114.205700 1305031120.415445 1305031114.343331 0.058053 0.057420
1305031110.605700 1305031113.645700 1305031110.679606 1305031113.443266 0.111066 0.091833
1305031102.915900 1305031122.215600 1305031103.143318 1305031122.314289 0.099952 0.060944
1305031123.115600 1305031118.125700 1305031123.311327 1305031118.179323 0.090257 0.046308
1305031121.345600 1305031102.015900 1305031121.583204 1305031102.175304 0.101572 0.049382
1305031121.705600 1305031105.645800 1305031121.583204 1305031106.143355 0.222645 0.111896
1305031114.325700 1305031115.395700 1305031114.343331 1305031115.111230 0.119973 0.090796
1305031110.465800 1305031109.055700 1305031110.679606 1305031109.275308 0.037434 0.056443
1305031111.125700 1305031108.435800 1305031111.179326 1305031108.443610 0.023148 0.018891
1305031109.635700 1305031124.985500 1305031109.275308 1305031124.211396 0.331479 0.144069
1305031105.415800 1305031105.845800 1305031104.775327 1305031106.143355 0.267783 0.208812
1305031112.715700 1305031115.845700 1305031112.743245 1305031116.080030 0.104568 0.105012
1305031105.155800 1305031121.735600 1305031104.775327 1305031121.583204 0.062392 0.016646
1305031115.325700 1305031109.005700 1305031115.111230 1305031109.275308 0.025711 0.066470
1305031110.365700 1305031124.375500 1305031110.679606 1305031124.211396 0.113128 0.136468
1305031121.655600 1305031106.685800 1305031121.583204 1305031106.511129 0.077978 0.063589
1305031121.855600 1305031105.105800 1305031121.914931 1305031104.775327 0.020955 0.038113
1305031120.135600 1305031111.385700 1305031119.879214 1305031111.179326 0.092368 0.059564
1305031104.215900 1305031102.135800 1305031104.611336 1305031102.175304 0.141314 0.072222
1305031109.555800 1305031119.165700 1305031109.275308 1305031118.879208 0.133570 0.073145
1305031119.655600 1305031121.505600 1305031119.547382 1305031121.583204 0.013887 0.038835
1305031121.775600 1305031103.495900 1305031121.914931 1305031103.143318 0.041233 0.091275
1305031118.425600 1305031121.885600 1305031118.511255 1305031121.914931 0.009811 0.012075
1305031112.685700 1305031110.295800 1305031112.743245 1305031110.679606 0.161442 0.142974
1305031106.285800 1305031119.635700 1305031106.143355 1305031119.547382 0.048886 0.022126
1305031112.586000 1305031106.466100 1305031112.743245 1305031106.511129 0.048880 0.055193
1305031102.315800 1305031110.995800 1305031102.175304 1305031111.179326 0.080527 0.029091
1305031108.035800 1305031102.895800 1305031108.011320 1305031103.143318 0.084653 0.028214
1305031109.865800 1305031116.125700 1305031109.275308 1305031116.080030 0.229682 0.182026
1305031102.065800 1305031106.835800 1305031102.175304 1305031106.511129 0.092467 0.104651
1305031108.095800 1305031117.545600 1305031108.011320 1305031118.179323 0.204136 0.060926
1305031103.265800 1305031119.785600 1305031103.143318 1305031119.879214 0.050593 0.055637
1305031111.525700 1305031120.925600 1305031111.179326 1305031120.415445 0.174589 0.116661
1305031108.055800 1305031106.255800 1305031108.011320 1305031106.143355 0.027349 0.046113
1305031111.635700 1305031122.945600 1305031111.179326 1305031123.311327 0.202721 0.148638
1305031121.355600 1305031106.655800 1305031121.583204 1305031106.511129 0.080830 0.039331
1305031116.165700 1305031120.175600 1305031116.080030 1305031120.415445 0.092271 0.051154
1305031118.925700 1305031123.155500 1305031118.879208 1305031123.311327 0.067290 0.059613
1305031116.305700 1305031123.915500 1305031116.443369 1305031123.683753 0.033842 0.057260
1305031122.635600 1305031115.335700 1305031122.314289 1305031115.111230 0.153724 0.142963
1305031123.065600 1305031119.135700 1305031123.311327 1305031118.879208 0.168545 0.072129
1305031105.755800 1305031102.905800 1305031106.143355 1305031103.143318 0.080223 0.102911
1305031113.185700 1305031105.175800 1305031113.079251 1305031104.775327 0.057096 0.064133
1305031102.565800 1305031109.685700 1305031102.175304 1305031109.275308 0.232171 0.105059
1305031122.975500 1305031116.035600 1305031123.311327 1305031116.080030 0.099517 0.064728
1305031104.755800 1305031124.145600 1305031104.775327 1305031124.211396 0.019178 0.020822
1305031107.085800 1305031124.255500 1305031107.575454 1305031124.211396 0.150411 0.140491
1305031103.535800 1305031107.505700 1305031103.143318 1305031107.575454 0.016055 0.069558
1305031103.415800 1305031106.035800 1305031103.143318 1305031106.143355 0.074391 0.094796
1305031113.545700 1305031110.015700 1305031113.443266 1305031110.679606 0.282609 0.250079
1305031117.715600 1305031103.895800 1305031118.179323 1305031104.611336 0.330779 0.134966
1305031103.385800 1305031118.055700 1305031103.143318 1305031118.179323 0.061313 0.068129
1305031114.795600 1305031109.915800 1305031114.644136 1305031109.275308 0.267916 0.134711
1305031120.095700 1305031122.065600 1305031119.879214 1305031121.914931 0.034740 0.050310
1305031104.595800 1305031109.085700 1305031104.611336 1305031109.275308 0.092088 0.040925
1305031103.465800 1305031122.965600 1305031103.143318 1305031123.311327 0.131486 0.123455
1305031118.025600 1305031117.415600 1305031118.179323 1305031116.779298 0.245879 0.292162
1305031123.125500 1305031115.605700 1305031123.311327 1305031116.080030 0.214834 0.223120
1305031115.275700 1305031105.665800 1305031115.111230 1305031106.143355 0.219731 0.146581
1305031110.765800 1305031105.705800 1305031110.679606 1305031106.143355 0.188268 0.080065
1305031122.155600 1305031106.915800 1305031122.314289 1305031106.511129 0.216204 0.116460
1305031113.305800 1305031104.165800 1305031113.443266 1305031104.611336 0.178017 0.115584
1305031115.555700 1305031120.975700 1305031115.111230 1305031120.415445 0.252130 0.225432
1305031109.445700 1305031122.765600 1305031109.275308 1305031122.314289 0.148867 0.053266
1305031109.975800 1305031107.265800 1305031109.275308 1305031107.575454 0.255365 0.116066
1305031104.965800 1305031112.405700 1305031104.775327 1305031112.411442 0.021786 0.068950
1305031101.485800 1305031119.205700 1305031102.175304 1305031118.879208 0.140709 0.076170
1305031102.285900 1305031108.645700 1305031102.175304 1305031108.711411 0.058783 0.044866
1305031120.005700 1305031108.165800 1305031119.879214 1305031108.211475 0.042722 0.038203
1305031108.215800 1305031121.815600 1305031108.211475 1305031121.914931 0.012957 0.021226
1305031114.745700 1305031116.455600 1305031114.644136 1305031116.443369 0.009348 0.032857
1305031109.675700 1305031121.145600 1305031109.275308 1305031121.583204 0.194803 0.102853
1305031121.465600 1305031104.015800 1305031121.583204 1305031104.611336 0.219778 0.135599
1305031122.985600 1305031123.685600 1305031123.311327 1305031123.683753 0.101971 0.074583
1305031117.145700 1305031124.305600 1305031116.779298 1305031124.211396 0.181554 0.249858
1305031123.715500 1305031113.235700 1305031123.683753 1305031113.079251 0.044324 0.060225
1305031117.875700 1305031102.895800 1305031118.179323 1305031103.143318 0.119873 0.080947
1305031123.545600 1305031116.235700 1305031123.683753 1305031116.080030 0.048365 0.113925
1305031119.935600 1305031121.555600 1305031119.879214 1305031121.583204 0.013929 0.018195
1305031107.175800 1305031123.765500 1305031107.575454 1305031123.683753 0.101880 0.130132
1305031105.085800 1305031110.315700 1305031104.775327 1305031110.679606 0.122818 0.090521
1305031120.815600 1305031117.255700 1305031120.415445 1305031116.779298 0.254646 0.297462
1305031118.695600 1305031103.835800 1305031118.879208 1305031103.143318 0.128418 0.076817
1305031105.115800 1305031107.925700 1305031104.775327 1305031108.011320 0.040533 0.048689
1305031111.945700 1305031106.665800 1305031112.411442 1305031106.511129 0.209321 0.144714
1305031121.075600 1305031117.335600 1305031121.583204 1305031116.779298 0.262691 0.297611
1305031104.845800 1305031108.955800 1305031104.775327 1305031108.711411 0.044241 0.051764
1305031105.805800 1305031124.155700 1305031106.143355 1305031124.211396 0.127320 0.101326
1305031101.485800 1305031111.065700 1305031102.175304 1305031111.179326 0.112899 0.066656
1305031122.805600 1305031124.375500 1305031122.314289 1305031124.211396 0.221674 0.091037
1305031122.845600 1305031111.065700 1305031123.311327 1305031111.179326 0.136899 0.094972
1305031102.945800 1305031105.825800 1305031103.143318 1305031106.143355 0.062222 0.088209
1305031117.445600 1305031114.525700 1305031116.779298 1305031114.644136 0.234921 0.306291
1305031109.255700 1305031104.495800 1305031109.275308 1305031104.611336 0.047661 0.023015
1305031116.285700 1305031121.895600 1305031116.443369 1305031121.914931 0.028768 0.054794
1305031113.075700 1305031118.105600 1305031113.079251 1305031118.179323 0.029738 0.015200
1305031107.895800 1305031121.975600 1305031108.011320 1305031121.914931 0.035724 0.023199
1305031103.255800 1305031103.445800 1305031103.143318 1305031103.143318 0.003865 0.044398
1305031109.245700 1305031113.265700 1305031109.275308 1305031113.443266 0.075814 0.068193
1305031122.065600 1305031121.045600 1305031121.914931 1305031121.583204 0.147980 0.042806
1305031116.585700 1305031113.485700 1305031116.443369 1305031113.443266 0.017179 0.030053
1305031112.625700 1305031102.555800 1305031112.743245 1305031102.175304 0.157111 0.098979
1305031119.125700 1305031118.615600 1305031118.879208 1305031118.511255 0.080641 0.024148
1305031124.295500 1305031118.375600 1305031124.211396 1305031118.511255 0.046726 0.029339
1305031109.985700 1305031109.165700 1305031110.679606 1305031109.275308 0.190875 0.209900
1305031102.985900 1305031124.715500 1305031103.143318 1305031124.211396 0.201709 0.139005
1305031109.005700 1305031123.535600 1305031109.275308 1305031123.683753 0.119552 0.059431
1305031122.965600 1305031102.365900 1305031123.311327 1305031102.175304 0.120953 0.100278
1305031111.935700 1305031115.255700 1305031112.411442 1305031115.111230 0.253498 0.188144
1305031114.165700 1305031120.565600 1305031114.043301 1305031120.415445 0.056117 0.058515
1305031115.135700 1305031117.205700 1305031115.111230 1305031116.779298 0.227956 0.322480
1305031121.625600 1305031110.415700 1305031121.583204 1305031110.679606 0.116804 0.082465
1305031121.295600 1305031115.045700 1305031121.583204 1305031115.111230 0.104691 0.018054
1305031122.255600 1305031111.485700 1305031122.314289 1305031111.179326 0.120754 0.049308
1305031113.085700 1305031119.565700 1305031113.079251 1305031119.547382 0.013423 0.023194
1305031122.315600 1305031118.345700 1305031122.314289 1305031118.511255 0.039264 0.018430
1305031102.295900 1305031120.145600 1305031102.175304 1305031119.879214 0.068767 0.041587
1305031123.395600 1305031118.665600 1305031123.311327 1305031118.511255 0.009175 0.029287
1305031103.585800 1305031124.385600 1305031103.143318 1305031124.211396 0.064091 0.070315
1305031115.175600 1305031122.195600 1305031115.111230 1305031122.314289 0.062194 0.043977
1305031122.845600 1305031116.105700 1305031123.311327 1305031116.080030 0.130946 0.133400
1305031118.365700 1305031107.305800 1305031118.511255 1305031107.575454 0.066465 0.074452
1305031116.855600 1305031114.305700 1305031116.779298 1305031114.343331 0.046927 0.072872
1305031118.695600 1305031105.305800 1305031118.879208 1305031104.775327 0.150729 0.103169
1305031102.575900 1305031120.265700 1305031102.175304 1305031120.415445 0.173597 0.097167
1305031113.815700 1305031104.105800 1305031114.043301 1305031104.611336 0.209936 0.087817
1305031110.805700 1305031112.715700 1305031110.679606 1305031112.743245 0.014199 0.022347
1305031110.695700 1305031105.495800 1305031110.679606 1305031106.143355 0.274614 0.104967
1305031120.135600 1305031123.455500 1305031119.879214 1305031123.311327 0.012215 0.019758
1305031109.065800 1305031107.935800 1305031109.275308 1305031108.011320 0.113175 0.072914
1305031122.175600 1305031114.095700 1305031122.314289 1305031114.043301 0.074541 0.049171
1305031103.815900 1305031102.595900 1305031103.143318 1305031102.175304 0.241639 0.077389
1305031121.285600 1305031109.205700 1305031121.583204 1305031109.275308 0.093435 0.039898
1305031117.865600 1305031122.335600 1305031118.179323 1305031122.314289 0.119132 0.043825
1305031109.295700 1305031115.325700 1305031109.275308 1305031115.111230 0.083480 0.102936
1305031102.465800 1305031124.635600 1305031102.175304 1305031124.211396 0.180093 0.177042
1305031122.965600 1305031104.715800 1305031123.311327 1305031104.775327 0.128808 0.094872
1305031111.315700 1305031119.785600 1305031111.179326 1305031119.879214 0.051364 0.058512
1305031117.395700 1305031106.015800 1305031116.779298 1305031106.143355 0.215225 0.301128
1305031119.696300 1305031124.465500 1305031119.547382 1305031124.211396 0.135943 0.106498
1305031106.715800 1305031108.765700 1305031106.511129 1305031108.711411 0.085644 0.084477
1305031113.975700 1305031123.385600 1305031114.043301 1305031123.311327 0.045442 0.032885
1305031112.315700 1305031114.525700 1305031112.411442 1305031114.644136 0.063689 0.050050
1305031119.495600 1305031120.845600 1305031119.547382 1305031120.415445 0.102886 0.105726
1305031114.815600 1305031115.705600 1305031114.644136 1305031116.080030 0.195228 0.167052
1305031121.515600 1305031116.575700 1305031121.583204 1305031116.443369 0.026330 0.034061
1305031124.825500 1305031123.285600 1305031124.211396 1305031123.311327 0.215292 0.146472
1305031107.335800 1305031116.855600 1305031107.575454 1305031116.779298 0.042404 0.045452
1305031123.905600 1305031119.005600 1305031123.683753 1305031118.879208 0.025869 0.033763
1305031123.725500 1305031112.355700 1305031123.683753 1305031112.411442 0.016867 0.022360
1305031124.875600 1305031103.265800 1305031124.211396 1305031103.143318 0.246902 0.190417
1305031117.985700 1305031108.595700 1305031118.179323 1305031108.711411 0.089270 0.036913
1305031116.625700 1305031112.335800 1305031116.779298 1305031112.411442 0.107590 0.106541
1305031106.565800 1305031104.936200 1305031106.511129 1305031104.775327 0.022201 0.070960
1305031101.755900 1305031114.875700 1305031102.175304 1305031114.644136 0.137113 0.111419
1305031107.495800 1305031122.045600 1305031107.575454 1305031121.914931 0.022054 0.003944
1305031123.035600 1305031110.065700 1305031123.311327 1305031110.679606 0.224500 0.218611
1305031121.535600 1305031121.245600 1305031121.583204 1305031121.583204 0.090113 0.026318
1305031122.165600 1305031122.555500 1305031122.314289 1305031122.314289 0.152457 0.086773
1305031114.995700 1305031104.595800 1305031115.111230 1305031104.611336 0.051956 0.023588
1305031106.915800 1305031115.885700 1305031106.511129 1305031116.080030 0.182388 0.036575
1305031122.485600 1305031102.015900 1305031122.314289 1305031102.175304 0.077995 0.097827
1305031121.085600 1305031121.035600 1305031121.583204 1305031121.583204 0.014587 0.005047
1305031117.065700 1305031119.815600 1305031116.779298 1305031119.879214 0.141133 0.218419
1305031114.585700 1305031104.925800 1305031114.644136 1305031104.775327 0.008985 0.055634
1305031105.375800 1305031117.245600 1305031104.775327 1305031116.779298 0.207106 0.274057
1305031119.525600 1305031112.175700 1305031119.547382 1305031112.411442 0.104263 0.060891
1305031115.835700 1305031101.905800 1305031116.080030 1305031102.175304 0.176899 0.173398
1305031110.475700 1305031115.955700 1305031110.679606 1305031116.080030 0.130452 0.112981
1305031103.865800 1305031122.475600 1305031103.143318 1305031122.314289 0.123121 0.030692
1305031116.125700 1305031104.295900 1305031116.080030 1305031104.611336 0.097467 0.069736
1305031110.425800 1305031121.745700 1305031110.679606 1305031121.583204 0.096963 0.079760
1305031110.956700 1305031112.015700 1305031111.179326 1305031112.411442 0.115283 0.097071
1305031118.025600 1305031111.735700 1305031118.179323 1305031111.179326 0.273239 0.182515
1305031110.666200 1305031116.515700 1305031110.679606 1305031116.443369 0.012615 0.019670
1305031114.825700 1305031105.195800 1305031114.644136 1305031104.775327 0.070370 0.065317
1305031111.095700 1305031118.035700 1305031111.179326 1305031118.179323 0.064179 0.022839
1305031104.585800 1305031120.795600 1305031104.611336 1305031120.415445 0.112156 0.099913
1305031114.365700 1305031112.586000 1305031114.343331 1305031112.743245 0.035154 0.047393
1305031110.525700 1305031124.885500 1305031110.679606 1305031124.211396 0.224666 0.162483
1305031122.635600 1305031121.165600 1305031122.314289 1305031121.583204 0.030512 0.049925
1305031119.085600 1305031114.295700 1305031118.879208 1305031114.343331 0.075269 0.040933
1305031115.285700 1305031107.065800 1305031115.111230 1305031107.575454 0.163271 0.181852
1305031104.165800 1305031113.675700 1305031104.611336 1305031113.443266 0.171123 0.057955
1305031122.355600 1305031118.325600 1305031122.314289 1305031118.179323 0.039672 0.069000
1305031105.015800 1305031116.095900 1305031104.775327 1305031116.080030 0.038351 0.068335
1305031105.095800 1305031113.275700 1305031104.775327 1305031113.443266 0.095099 0.039988
1305031114.655700 1305031122.355600 1305031114.644136 1305031122.314289 0.007254 0.023700
1305031118.675600 1305031104.885800 1305031118.511255 1305031104.775327 0.041645 0.078551
1305031108.526500 1305031122.635600 1305031108.443610 1305031122.314289 0.106329 0.085270
1305031120.465600 1305031107.385800 1305031120.415445 1305031107.575454 0.026745 0.057886
1305031119.796200 1305031106.255800 1305031119.879214 1305031106.143355 0.037126 0.033316
1305031103.535800 1305031119.285700 1305031103.143318 1305031119.547382 0.089824 0.060106
1305031123.475600 1305031116.065700 1305031123.311327 1305031116.080030 0.058357 0.047225
1305031112.125700 1305031122.845600 1305031112.411442 1305031123.311327 0.198349 0.126081
1305031116.085700 1305031116.105700 1305031116.080030 1305031116.080030 0.008105 0.014871
1305031103.265800 1305031110.095800 1305031103.143318 1305031110.679606 0.246025 0.182948
1305031115.575700 1305031106.645800 1305031115.111230 1305031106.511129 0.234179 0.203694
1305031122.335600 1305031118.695600 1305031122.314289 1305031118.879208 0.070060 0.024535
1305031107.205700 1305031103.145900 1305031107.575454 1305031103.143318 0.084878 0.121341
1305031116.505700 1305031101.405900 1305031116.443369 1305031102.175304 0.107825 0.035472
1305031109.935800 1305031108.315700 1305031109.275308 1305031108.211475 0.296394 0.178085
1305031107.455800 1305031120.265700 1305031107.575454 1305031120.415445 0.061714 0.029189
1305031104.725800 1305031112.415700 1305031104.775327 1305031112.411442 0.022618 0.029652
1305031103.605800 1305031116.825700 1305031103.143318 1305031116.779298 0.021875 0.062963
1305031119.285700 1305031115.335700 1305031119.547382 1305031115.111230 0.124865 0.104216
1305031119.395700 1305031114.325700 1305031119.547382 1305031114.343331 0.054371 0.016521
1305031125.045500 1305031121.355600 1305031124.211396 1305031121.583204 0.382629 0.160479
1305031123.635600 1305031109.155800 1305031123.683753 1305031109.275308 0.080028 0.045079
1305031124.675600 1305031101.795900 1305031124.211396 1305031102.175304 0.181410 0.142223
1305031117.875700 1305031121.125600 1305031118.179323 1305031121.583204 0.042568 0.048644
1305031114.545700 1305031113.585700 1305031114.644136 1305031113.443266 0.086370 0.078244
1305031120.205600 1305031109.915800 1305031120.415445 1305031109.275308 0.239611 0.169022
1305031120.275700 1305031119.405600 1305031120.415445 1305031119.547382 0.112797 0.022859
1305031113.915700 1305031119.305700 1305031114.043301 1305031119.547382 0.104177 0.045150
1305031110.075700 1305031120.285600 1305031110.679606 1305031120.415445 0.226010 0.175735
1305031103.315800 1305031104.255800 1305031103.143318 1305031104.611336 0.073261 0.029873
1305031115.825700 1305031123.205600 1305031116.080030 1305031123.311327 0.120071 0.104439
1305031114.565700 1305031103.945800 1305031114.644136 1305031104.611336 0.215848 0.161592
1305031122.595600 1305031109.765700 1305031122.314289 1305031109.275308 0.214170 0.079845
